DATE,PARTICULARS,DR,CR,TYPE
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,2543.99,0.0,SWIPE
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,440.66,0.0,SWIPE
18-06-2018,POS  FOODJOCKEYS  PUNE,1418.0,0.0,SWIPE
19-06-2018,POS  FOODJOCKEYS  PUNE,567.0,0.0,SWIPE
17-05-2018,SAK  CASH DEP  SAK    BY CASH,0.0,21500.0,OTH
17-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,506.0,0.0,ONLINE
18-05-2018,INB  IFT  WHPL  TPARTY TRANSFER,100000.0,0.0,NETBANK
19-05-2018,ECOM PUR  SWIGGY  BENGALURU,838.0,0.0,ONLINE
22-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,25000.0,0.0,NETBANK
22-05-2018,UPI  PA,2000.0,0.0,UPI
23-05-2018,ECOM PUR  SWIGGY  BENGALURU,462.0,0.0,ONLINE
26-05-2018,POS  JOVOS  PUNE,1000.0,0.0,SWIPE
28-05-2018,POS  JOVOS  PUNE,580.0,0.0,SWIPE
28-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,714.0,0.0,ONLINE
28-05-2018,ECOM PUR  IDEA  MUMBAI,408.0,0.0,ONLINE
28-05-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
29-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE
31-05-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH
06-01-2018,ECOM PUR  SWIGGY  BANGALORE,305.0,0.0,ONLINE
06-02-2018,BRN PYMT CARD,1433.43,0.0,CC
06-04-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,1000.0,0.0,NETBANK
06-06-2018,BHIM CUSTOMER REFERRAL,0.0,25.0,OTH
06-07-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
06-07-2018,POS  MERAKI FOOD SERVI  Pune,2779.0,0.0,SWIPE
06-07-2018,UPI  PA    AXIbdddffba c,0.0,1000.0,UPI
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,515.0,0.0,ONLINE
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,714.0,0.0,ONLINE
06-12-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH
13-06-2018,ECOM PUR  VODAFONE  MUMBAI,653.72,0.0,ONLINE
13-06-2018,ECOM PUR  BHARTI AIRTEL,353.0,0.0,ONLINE
14-06-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,500000.0,NETBANK
14-06-2018,INB  CREDIT CARD  xxxxxxxxxxxx,16340.0,0.0,NETBANK
15-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,515.0,0.0,ONLINE
16-06-2018,UPI  PA,1000.0,0.0,UPI
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,2543.99,0.0,SWIPE
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,440.66,0.0,SWIPE
18-06-2018,POS  FOODJOCKEYS  PUNE,1418.0,0.0,SWIPE
19-06-2018,POS  FOODJOCKEYS  PUNE,567.0,0.0,SWIPE
19-06-2018,POS  FOODJOCKEYS  PUNE,6794.0,0.0,SWIPE
19-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,520.0,0.0,ONLINE
22-06-2018,IMPS  PA    HDF C,20005.9,0.0,IMPS
25-06-2018,POS  SANGOI SERVICE ST  PUNE,1000.0,0.0,SWIPE
25-06-2018,POS  KFC Baner  PUNE,533.0,0.0,SWIPE
25-06-2018,POS  FARIYAS RESORT LO  Pune,12403.0,0.0,SWIPE
25-06-2018,POS  BPCL COCO  PUNE,500.0,0.0,SWIPE
25-06-2018,ECOM PUR  SWIGGY  BENGALURU,367.0,0.0,ONLINE
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH
26-06-2018,POS  BHARAT SERVICE    PUNE,1000.0,0.0,SWIPE
29-06-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH
29-06-2018,MERCH REFUND DT   BPCL COCO,0.0,3.75,OTH
30-06-2018,MERCH REFUND DT   BHARAT SERVICE CENTRE,0.0,7.5,OTH
30-06-2018,Int Pd    to,0.0,1202.0,INTEREST
07-09-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,10000.0,NETBANK
18-07-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,5000.0,0.0,NETBANK
20-07-2018,POS  BVMFS  BHARATI HO  PUNE,20260.0,0.0,SWIPE
23-07-2018,ECOM PUR  VODAFONE  MUMBAI,830.72,0.0,ONLINE
23-07-2018,UPI  PA,1500.0,0.0,UPI
24-07-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,10.0,NEFT
25-07-2018,UPI  PA,3800.0,0.0,UPI
27-07-2018,ECOM PUR  BHARTI AIRTEL,352.0,0.0,ONLINE
30-07-2018,INB    PAYTM MOBILE SOLUTIONS PVT LTD  Payt,6000.0,0.0,NETBANK
08-02-2018,BRN PYMT CARD,1007.12,0.0,CC
08-03-2018,INB  NEFT  AXIR  Aru Raghuvans  Transfer f,100000.0,0.0,NETBANK
08-06-2018,ECOM PUR  YOUBROADBAND  MUMBAI,2572.0,0.0,ONLINE
08-08-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
08-11-2018,POS  AMAZON SELLER   PUNE,5340.0,0.0,SWIPE
13-08-2018,POS  LS INTL PVT LTD B  PUNE,2099.0,0.0,SWIPE
13-08-2018,POS  LS INTL PVT LTD B  PUNE,1360.0,0.0,SWIPE
13-08-2018,ECOM PUR  BHARTI AIRTEL,177.0,0.0,ONLINE
13-08-2018,ECOM PUR  VODAFONE  MUMBAI,771.72,0.0,ONLINE
13-08-2018,ECOM PUR  Amazon Seller  Bangalore,648.0,0.0,ONLINE
19-06-2018,POS  FOODJOCKEYS  PUNE,6794.0,0.0,SWIPE
19-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,520.0,0.0,ONLINE
22-06-2018,IMPS  PA    HDF C,20005.9,0.0,IMPS
25-06-2018,POS  SANGOI SERVICE ST  PUNE,1000.0,0.0,SWIPE
25-06-2018,POS  KFC Baner  PUNE,533.0,0.0,SWIPE
25-06-2018,POS  FARIYAS RESORT LO  Pune,12403.0,0.0,SWIPE
25-06-2018,POS  BPCL COCO  PUNE,500.0,0.0,SWIPE
25-06-2018,ECOM PUR  SWIGGY  BENGALURU,367.0,0.0,ONLINE
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH
26-06-2018,POS  BHARAT SERVICE    PUNE,1000.0,0.0,SWIPE
29-06-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH
29-06-2018,MERCH REFUND DT   BPCL COCO,0.0,3.75,OTH
30-06-2018,MERCH REFUND DT   BHARAT SERVICE CENTRE,0.0,7.5,OTH
30-06-2018,Int Pd    to,0.0,1202.0,INTEREST
07-09-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,10000.0,NETBANK
18-07-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,5000.0,0.0,NETBANK
20-07-2018,POS  BVMFS  BHARATI HO  PUNE,20260.0,0.0,SWIPE
23-07-2018,ECOM PUR  VODAFONE  MUMBAI,830.72,0.0,ONLINE
23-07-2018,UPI  PA,1500.0,0.0,UPI
24-07-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,10.0,NEFT
25-07-2018,UPI  PA,3800.0,0.0,UPI
27-07-2018,ECOM PUR  BHARTI AIRTEL,352.0,0.0,ONLINE
30-07-2018,INB    PAYTM MOBILE SOLUTIONS PVT LTD  Payt,6000.0,0.0,NETBANK
08-02-2018,BRN PYMT CARD,1007.12,0.0,CC
08-03-2018,INB  NEFT  AXIR  Aru Raghuvans  Transfer f,100000.0,0.0,NETBANK
08-06-2018,ECOM PUR  YOUBROADBAND  MUMBAI,2572.0,0.0,ONLINE
08-08-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
08-11-2018,POS  AMAZON SELLER   PUNE,5340.0,0.0,SWIPE
13-08-2018,POS  LS INTL PVT LTD B  PUNE,2099.0,0.0,SWIPE
13-08-2018,POS  LS INTL PVT LTD B  PUNE,1360.0,0.0,SWIPE
13-08-2018,ECOM PUR  BHARTI AIRTEL,177.0,0.0,ONLINE
13-08-2018,ECOM PUR  VODAFONE  MUMBAI,771.72,0.0,ONLINE
13-08-2018,ECOM PUR  Amazon Seller  Bangalore,648.0,0.0,ONLINE
14-08-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,7.5,OTH
14-08-2018,ECOM PUR  Amazon Seller  Bangalore,2820.0,0.0,ONLINE
20-08-2018,ECOM PUR  pepperfry Pay  Gurugram,5716.0,0.0,ONLINE
23-08-2018,BRN CLG CHQ PAID TO SXCSXSX,590.0,0.0,CC
24-08-2018,ECOM PUR  Amazon Seller  Bangalore,109.0,0.0,ONLINE
25-08-2018,ECOM PUR  Amazon Pay,261.0,0.0,ONLINE
25-08-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,100000.0,NETBANK
27-08-2018,ECOM PUR  Paytm Payment  Noida,3000.0,0.0,PAYTM
29-08-2018,POS  ONGO CHUNG FA CHI  Pune,966.0,0.0,SWIPE
30-08-2018,ECOM PUR  BHARTI AIRTEL,356.0,0.0,ONLINE
30-08-2018,ECOM PUR  IRCTC APIN  New Delhi,1735.0,0.0,ONLINE
30-08-2018,POS  WINE KING  PUNE,745.0,0.0,SWIPE
31-08-2018,ATM CASH  WANWADI PUNE  PUNE,1500.0,0.0,CASHWD
09-01-2018,POS  BHARAT PETROLEUM   PUNE,1000.0,0.0,SWIPE
09-03-2018,UPI  PA,5000.0,0.0,UPI
09-03-2018,BRN PYMT CARD,25502.0,0.0,CC
09-03-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,5000.0,NEFT
09-03-2018,ECOM PUR  IRCTC APIN  New Delhi,480.0,0.0,ONLINE
09-05-2018,MERCH REFUND DT   BHARAT PETROLEUM CORPO,0.0,7.5,OTH
09-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,5000.0,0.0,NETBANK
09-07-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE
09-10-2018,INB  NEFT  AXIR  Ashok Chopra  REnt  elec,20190.0,0.0,NETBANK
09-11-2018,POS  CLASSIC ROCK  PUNE,892.0,0.0,SWIPE
09-11-2018,POS  RAHIM SERVICE STA  PUNE,1000.0,0.0,SWIPE
09-12-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,20000.0,NEFT
17-09-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH
17-09-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE
19-09-2018,POS  CONRAD PUNE  PUNE,2911.66,0.0,SWIPE
20-09-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
20-09-2018,ECOM PUR  TATADOCOMO  MUMBAI,1255.0,0.0,ONLINE
21-09-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
14-08-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,7.5,OTH
14-08-2018,ECOM PUR  Amazon Seller  Bangalore,2820.0,0.0,ONLINE
20-08-2018,ECOM PUR  pepperfry Pay  Gurugram,5716.0,0.0,ONLINE
23-08-2018,BRN CLG CHQ PAID TO SXCSXSX,590.0,0.0,CC
24-08-2018,ECOM PUR  Amazon Seller  Bangalore,109.0,0.0,ONLINE
25-08-2018,ECOM PUR  Amazon Pay,261.0,0.0,ONLINE
25-08-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,100000.0,NETBANK
27-08-2018,ECOM PUR  Paytm Payment  Noida,3000.0,0.0,PAYTM
29-08-2018,POS  ONGO CHUNG FA CHI  Pune,966.0,0.0,SWIPE
30-08-2018,ECOM PUR  BHARTI AIRTEL,356.0,0.0,ONLINE
30-08-2018,ECOM PUR  IRCTC APIN  New Delhi,1735.0,0.0,ONLINE
30-08-2018,POS  WINE KING  PUNE,745.0,0.0,SWIPE
31-08-2018,ATM CASH  WANWADI PUNE  PUNE,1500.0,0.0,CASHWD
09-01-2018,POS  BHARAT PETROLEUM   PUNE,1000.0,0.0,SWIPE
09-03-2018,UPI  PA,5000.0,0.0,UPI
09-03-2018,BRN PYMT CARD,25502.0,0.0,CC
09-03-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,5000.0,NEFT
09-03-2018,ECOM PUR  IRCTC APIN  New Delhi,480.0,0.0,ONLINE
09-05-2018,MERCH REFUND DT   BHARAT PETROLEUM CORPO,0.0,7.5,OTH
09-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,5000.0,0.0,NETBANK
09-07-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE
09-10-2018,INB  NEFT  AXIR  Ashok Chopra  REnt  elec,20190.0,0.0,NETBANK
09-11-2018,POS  CLASSIC ROCK  PUNE,892.0,0.0,SWIPE
09-11-2018,POS  RAHIM SERVICE STA  PUNE,1000.0,0.0,SWIPE
09-12-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,20000.0,NEFT
17-09-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH
17-09-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE
19-09-2018,POS  CONRAD PUNE  PUNE,2911.66,0.0,SWIPE
20-09-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE
20-09-2018,ECOM PUR  TATADOCOMO  MUMBAI,1255.0,0.0,ONLINE
21-09-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
