DATE,PARTICULARS,DR,CR,TYPE,Label
29-04-2018,POS  RIAN HOSPITALITIE  PUNE,744.0,0.0,SWIPE,Medical
05-01-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
05-03-2018,BRN PYMT CARD,6982.95,0.0,CC,CC
05-03-2018,INB  IFT  Sheet  TPARTY TRANSFER,10000.0,0.0,NETBANK,Transfer
05-03-2018,ECOM PUR  Bundal PAYU A  Gurugram,619.0,0.0,ONLINE,Food
05-04-2018,ECOM PUR  SWIGGY  BENGALURU,714.0,0.0,ONLINE,Food
05-07-2018,ECOM PUR  SWIGGY  BENGALURU,430.0,0.0,ONLINE,Food
05-07-2018,ECOM PUR  Bundal PAYU A  Gurugram,245.0,0.0,ONLINE,Food
05-07-2018,ECOM PUR  YOUBROADBAND  MUMBAI,3616.0,0.0,ONLINE,Bills
05-07-2018,MERCH REFUND DT     ISHWAR SERVICE STATION,0.0,3.75,OTH,Credit
05-10-2018,ECOM PUR  BHARTI AIRTEL  Gurugram,379.0,0.0,ONLINE,Bills
05-10-2018,ECOM PUR  VODAFONE  MUMBAI,736.32,0.0,ONLINE,Bills
05-11-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,3.75,OTH,Credit
05-11-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE,Food
14-05-2018,POS  CAFE COFFEE DAY  KAPIL MALHAR,510.0,0.0,SWIPE,Food
17-05-2018,BY CASH DEPOSIT  BNA  BPRH      TALEGAO,0.0,124500.0,CASHDEP,Cash
04-02-2018,ECOM PUR  BUNDL TECHNOL  Banglore,360.0,0.0,ONLINE,Food
04-02-2018,ECOM PUR  Flipkart Inte,399.0,0.0,ONLINE,Credit
04-02-2018,ECOM PUR  SWIGGY  BENGALURU,267.0,0.0,ONLINE,Food
04-02-2018,ECOM PUR  SWIGGY  BENGALURU,251.0,0.0,ONLINE,Food
04-03-2018,BRN PYMT CARD,4883.0,0.0,CC,CC
04-03-2018,POS  MAD HOUSE GRILL  PUNE,2019.0,0.0,SWIPE,Food
04-04-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,7.5,OTH,Credit
04-05-2018,POS  DHARMAVAT PETROLE  PUNE,1000.0,0.0,SWIPE,Fuel
04-07-2018,MERCH REFUND DT     DISCOUNT ON FUEL PURCH,0.0,7.5,OTH,Credit
04-07-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
04-10-2018,MERCH REFUND DT     DHARMAVAT PETROLEUM,0.0,7.5,OTH,Credit
04-12-2018,INB    CITRUS PAYMENT SOLUTIONS PVT LTD  G,1463.0,0.0,NETBANK,Commodity
04-12-2018,ECOM PUR  SWIGGY  BENGALURU,365.0,0.0,ONLINE,Food
20-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,283.0,0.0,ONLINE,Food
23-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,405.0,0.0,ONLINE,Food
23-04-2018,ECOM PUR  VODAFONE  MUMBAI,737.08,0.0,ONLINE,Bills
25-04-2018,POS  ISHWAR SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
27-04-2018,POS  RUBY HALL CLINIC  PUNE,1200.0,0.0,SWIPE,Medical
28-04-2018,ECOM PUR  Bundal PAYU A  Gurugram,253.0,0.0,ONLINE,Food
29-04-2018,POS  RIAN HOSPITALITIE  PUNE,744.0,0.0,SWIPE,Medical
05-01-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
05-03-2018,BRN PYMT CARD,6982.95,0.0,CC,CC
05-03-2018,INB  IFT  Sheet  TPARTY TRANSFER,10000.0,0.0,NETBANK,Transfer
05-03-2018,ECOM PUR  Bundal PAYU A  Gurugram,619.0,0.0,ONLINE,Food
05-04-2018,ECOM PUR  SWIGGY  BENGALURU,714.0,0.0,ONLINE,Food
05-07-2018,ECOM PUR  SWIGGY  BENGALURU,430.0,0.0,ONLINE,Food
05-07-2018,ECOM PUR  Bundal PAYU A  Gurugram,245.0,0.0,ONLINE,Food
05-07-2018,ECOM PUR  YOUBROADBAND  MUMBAI,3616.0,0.0,ONLINE,Bills
05-07-2018,MERCH REFUND DT     ISHWAR SERVICE STATION,0.0,3.75,OTH,Credit
05-10-2018,ECOM PUR  BHARTI AIRTEL  Gurugram,379.0,0.0,ONLINE,Bills
05-10-2018,ECOM PUR  VODAFONE  MUMBAI,736.32,0.0,ONLINE,Bills
05-11-2018,MERCH REFUND DT     KEDARI SERVICE STATION,0.0,3.75,OTH,Credit
05-11-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE,Food
14-05-2018,POS  CAFE COFFEE DAY  KAPIL MALHAR,510.0,0.0,SWIPE,Food
17-05-2018,BY CASH DEPOSIT  BNA  BPRH      TALEGAO,0.0,124500.0,CASHDEP,Cash
17-05-2018,SAK  CASH DEP  SAK    BY CASH,0.0,21500.0,OTH,Cash
17-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,506.0,0.0,ONLINE,Food
18-05-2018,INB  IFT  WHPL  TPARTY TRANSFER,100000.0,0.0,NETBANK,Transfer
19-05-2018,ECOM PUR  SWIGGY  BENGALURU,838.0,0.0,ONLINE,Food
22-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,25000.0,0.0,NETBANK,Transfer
22-05-2018,UPI  PA,2000.0,0.0,UPI,Unknown
23-05-2018,ECOM PUR  SWIGGY  BENGALURU,462.0,0.0,ONLINE,Food
26-05-2018,POS  JOVOS  PUNE,1000.0,0.0,SWIPE,Food
28-05-2018,POS  JOVOS  PUNE,580.0,0.0,SWIPE,Food
28-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,714.0,0.0,ONLINE,Food
28-05-2018,ECOM PUR  IDEA  MUMBAI,408.0,0.0,ONLINE,Bills
28-05-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
29-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE,Food
31-05-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH,Credit
06-01-2018,ECOM PUR  SWIGGY  BANGALORE,305.0,0.0,ONLINE,Food
06-02-2018,BRN PYMT CARD,1433.43,0.0,CC,CC
06-04-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,1000.0,0.0,NETBANK,Transfer
06-06-2018,BHIM CUSTOMER REFERRAL,0.0,25.0,OTH,Credit
06-07-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
06-07-2018,POS  MERAKI FOOD SERVI  Pune,2779.0,0.0,SWIPE,Food
06-07-2018,UPI  PA    AXIbdddffba c,0.0,1000.0,UPI,Unknown
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,515.0,0.0,ONLINE,Food
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,714.0,0.0,ONLINE,Food
06-12-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH,Credit
13-06-2018,ECOM PUR  VODAFONE  MUMBAI,653.72,0.0,ONLINE,Bills
13-06-2018,ECOM PUR  BHARTI AIRTEL,353.0,0.0,ONLINE,Bills
14-06-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,500000.0,NETBANK,Transfer
14-06-2018,INB  CREDIT CARD  xxxxxxxxxxxx,16340.0,0.0,NETBANK,Credit
15-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,515.0,0.0,ONLINE,Food
16-06-2018,UPI  PA,1000.0,0.0,UPI,Unknown
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE,Credit
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE,Credit
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE,Credit
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE,Credit
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,2543.99,0.0,SWIPE,Hotel
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,440.66,0.0,SWIPE,Hotel
18-06-2018,POS  FOODJOCKEYS  PUNE,1418.0,0.0,SWIPE,Food
19-06-2018,POS  FOODJOCKEYS  PUNE,567.0,0.0,SWIPE,Food
17-05-2018,SAK  CASH DEP  SAK    BY CASH,0.0,21500.0,OTH,Cash
17-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,506.0,0.0,ONLINE,Food
18-05-2018,INB  IFT  WHPL  TPARTY TRANSFER,100000.0,0.0,NETBANK,Transfer
19-05-2018,ECOM PUR  SWIGGY  BENGALURU,838.0,0.0,ONLINE,Food
22-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,25000.0,0.0,NETBANK,Transfer
22-05-2018,UPI  PA,2000.0,0.0,UPI,Unknown
23-05-2018,ECOM PUR  SWIGGY  BENGALURU,462.0,0.0,ONLINE,Food
26-05-2018,POS  JOVOS  PUNE,1000.0,0.0,SWIPE,Food
28-05-2018,POS  JOVOS  PUNE,580.0,0.0,SWIPE,Food
28-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,714.0,0.0,ONLINE,Food
28-05-2018,ECOM PUR  IDEA  MUMBAI,408.0,0.0,ONLINE,Bills
28-05-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
29-05-2018,ECOM PUR  Bundal PAYU A  Gurugram,609.0,0.0,ONLINE,Food
31-05-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH,Credit
06-01-2018,ECOM PUR  SWIGGY  BANGALORE,305.0,0.0,ONLINE,Food
06-02-2018,BRN PYMT CARD,1433.43,0.0,CC,CC
06-04-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,1000.0,0.0,NETBANK,Transfer
06-06-2018,BHIM CUSTOMER REFERRAL,0.0,25.0,OTH,Credit
06-07-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
06-07-2018,POS  MERAKI FOOD SERVI  Pune,2779.0,0.0,SWIPE,Food
06-07-2018,UPI  PA    AXIbdddffba c,0.0,1000.0,UPI,Unknown
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,515.0,0.0,ONLINE,Food
06-09-2018,ECOM PUR  SWIGGY  BANGALORE,714.0,0.0,ONLINE,Food
06-12-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,3.75,OTH,Credit
13-06-2018,ECOM PUR  VODAFONE  MUMBAI,653.72,0.0,ONLINE,Bills
13-06-2018,ECOM PUR  BHARTI AIRTEL,353.0,0.0,ONLINE,Bills
14-06-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,500000.0,NETBANK,Transfer
14-06-2018,INB  CREDIT CARD  xxxxxxxxxxxx,16340.0,0.0,NETBANK,Credit
15-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,515.0,0.0,ONLINE,Food
16-06-2018,UPI  PA,1000.0,0.0,UPI,Unknown
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE,Credit
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE,Credit
18-06-2018,POS  THE CORINTHIAN  PUNE,240.0,0.0,SWIPE,Credit
18-06-2018,POS  THE CORINTHIAN  PUNE,480.0,0.0,SWIPE,Credit
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,2543.99,0.0,SWIPE,Hotel
18-06-2018,POS  CONRAD PUNE  Koji  PUNE,440.66,0.0,SWIPE,Hotel
18-06-2018,POS  FOODJOCKEYS  PUNE,1418.0,0.0,SWIPE,Food
19-06-2018,POS  FOODJOCKEYS  PUNE,567.0,0.0,SWIPE,Food
19-06-2018,POS  FOODJOCKEYS  PUNE,6794.0,0.0,SWIPE,Food
19-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,520.0,0.0,ONLINE,Food
22-06-2018,IMPS  PA    HDF C,20005.9,0.0,IMPS,Unknown
25-06-2018,POS  SANGOI SERVICE ST  PUNE,1000.0,0.0,SWIPE,Fuel
25-06-2018,POS  KFC Baner  PUNE,533.0,0.0,SWIPE,Food
25-06-2018,POS  FARIYAS RESORT LO  Pune,12403.0,0.0,SWIPE,Hotel
25-06-2018,POS  BPCL COCO  PUNE,500.0,0.0,SWIPE,Fuel
25-06-2018,ECOM PUR  SWIGGY  BENGALURU,367.0,0.0,ONLINE,Food
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH,Credit
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH,Credit
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH,Credit
26-06-2018,POS  BHARAT SERVICE    PUNE,1000.0,0.0,SWIPE,Fuel
29-06-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH,Credit
29-06-2018,MERCH REFUND DT   BPCL COCO,0.0,3.75,OTH,Credit
30-06-2018,MERCH REFUND DT   BHARAT SERVICE CENTRE,0.0,7.5,OTH,Credit
30-06-2018,Int Pd    to,0.0,1202.0,INTEREST,Credit
07-09-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,10000.0,NETBANK,Transfer
18-07-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,5000.0,0.0,NETBANK,Transfer
20-07-2018,POS  BVMFS  BHARATI HO  PUNE,20260.0,0.0,SWIPE,Bills
23-07-2018,ECOM PUR  VODAFONE  MUMBAI,830.72,0.0,ONLINE,Bills
23-07-2018,UPI  PA,1500.0,0.0,UPI,Unknown
24-07-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,10.0,NEFT,Investment
25-07-2018,UPI  PA,3800.0,0.0,UPI,Unknown
27-07-2018,ECOM PUR  BHARTI AIRTEL,352.0,0.0,ONLINE,Bills
30-07-2018,INB    PAYTM MOBILE SOLUTIONS PVT LTD  Payt,6000.0,0.0,NETBANK,Commodity
08-02-2018,BRN PYMT CARD,1007.12,0.0,CC,CC
08-03-2018,INB  NEFT  AXIR  Aru Raghuvans  Transfer f,100000.0,0.0,NETBANK,Self
08-06-2018,ECOM PUR  YOUBROADBAND  MUMBAI,2572.0,0.0,ONLINE,Bills
08-08-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
08-11-2018,POS  AMAZON SELLER   PUNE,5340.0,0.0,SWIPE,Online
13-08-2018,POS  LS INTL PVT LTD B  PUNE,2099.0,0.0,SWIPE,Credit
13-08-2018,POS  LS INTL PVT LTD B  PUNE,1360.0,0.0,SWIPE,Credit
13-08-2018,ECOM PUR  BHARTI AIRTEL,177.0,0.0,ONLINE,Bills
13-08-2018,ECOM PUR  VODAFONE  MUMBAI,771.72,0.0,ONLINE,Bills
13-08-2018,ECOM PUR  Amazon Seller  Bangalore,648.0,0.0,ONLINE,Online
19-06-2018,POS  FOODJOCKEYS  PUNE,6794.0,0.0,SWIPE,Food
19-06-2018,ECOM PUR  Bundal PAYU A  Gurugram,520.0,0.0,ONLINE,Food
22-06-2018,IMPS  PA    HDF C,20005.9,0.0,IMPS,Unknown
25-06-2018,POS  SANGOI SERVICE ST  PUNE,1000.0,0.0,SWIPE,Fuel
25-06-2018,POS  KFC Baner  PUNE,533.0,0.0,SWIPE,Food
25-06-2018,POS  FARIYAS RESORT LO  Pune,12403.0,0.0,SWIPE,Hotel
25-06-2018,POS  BPCL COCO  PUNE,500.0,0.0,SWIPE,Fuel
25-06-2018,ECOM PUR  SWIGGY  BENGALURU,367.0,0.0,ONLINE,Food
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH,Credit
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH,Credit
26-06-2018,MERCH REFUND DT     KEKAN PETROL JUNCTION,0.0,7.5,OTH,Credit
26-06-2018,POS  BHARAT SERVICE    PUNE,1000.0,0.0,SWIPE,Fuel
29-06-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH,Credit
29-06-2018,MERCH REFUND DT   BPCL COCO,0.0,3.75,OTH,Credit
30-06-2018,MERCH REFUND DT   BHARAT SERVICE CENTRE,0.0,7.5,OTH,Credit
30-06-2018,Int Pd    to,0.0,1202.0,INTEREST,Credit
07-09-2018,INB  IFT  RENU SINGH  TPARTY TRANSFER,0.0,10000.0,NETBANK,Transfer
18-07-2018,INB  IFT  Gauri Misal  TPARTY TRANSFER,5000.0,0.0,NETBANK,Transfer
20-07-2018,POS  BVMFS  BHARATI HO  PUNE,20260.0,0.0,SWIPE,Bills
23-07-2018,ECOM PUR  VODAFONE  MUMBAI,830.72,0.0,ONLINE,Bills
23-07-2018,UPI  PA,1500.0,0.0,UPI,Unknown
24-07-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,10.0,NEFT,Investment
25-07-2018,UPI  PA,3800.0,0.0,UPI,Unknown
27-07-2018,ECOM PUR  BHARTI AIRTEL,352.0,0.0,ONLINE,Bills
30-07-2018,INB    PAYTM MOBILE SOLUTIONS PVT LTD  Payt,6000.0,0.0,NETBANK,Commodity
08-02-2018,BRN PYMT CARD,1007.12,0.0,CC,CC
08-03-2018,INB  NEFT  AXIR  Aru Raghuvans  Transfer f,100000.0,0.0,NETBANK,Self
08-06-2018,ECOM PUR  YOUBROADBAND  MUMBAI,2572.0,0.0,ONLINE,Bills
08-08-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
08-11-2018,POS  AMAZON SELLER   PUNE,5340.0,0.0,SWIPE,Online
13-08-2018,POS  LS INTL PVT LTD B  PUNE,2099.0,0.0,SWIPE,Credit
13-08-2018,POS  LS INTL PVT LTD B  PUNE,1360.0,0.0,SWIPE,Credit
13-08-2018,ECOM PUR  BHARTI AIRTEL,177.0,0.0,ONLINE,Bills
13-08-2018,ECOM PUR  VODAFONE  MUMBAI,771.72,0.0,ONLINE,Bills
13-08-2018,ECOM PUR  Amazon Seller  Bangalore,648.0,0.0,ONLINE,Online
14-08-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,7.5,OTH,Credit
14-08-2018,ECOM PUR  Amazon Seller  Bangalore,2820.0,0.0,ONLINE,Online
20-08-2018,ECOM PUR  pepperfry Pay  Gurugram,5716.0,0.0,ONLINE,Online
23-08-2018,BRN CLG CHQ PAID TO SXCSXSX,590.0,0.0,CC,Cheque
24-08-2018,ECOM PUR  Amazon Seller  Bangalore,109.0,0.0,ONLINE,Online
25-08-2018,ECOM PUR  Amazon Pay,261.0,0.0,ONLINE,Online
25-08-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,100000.0,NETBANK,Transfer
27-08-2018,ECOM PUR  Paytm Payment  Noida,3000.0,0.0,PAYTM,Unknown
29-08-2018,POS  ONGO CHUNG FA CHI  Pune,966.0,0.0,SWIPE,Food
30-08-2018,ECOM PUR  BHARTI AIRTEL,356.0,0.0,ONLINE,Bills
30-08-2018,ECOM PUR  IRCTC APIN  New Delhi,1735.0,0.0,ONLINE,Tickets
30-08-2018,POS  WINE KING  PUNE,745.0,0.0,SWIPE,Wines
31-08-2018,ATM CASH  WANWADI PUNE  PUNE,1500.0,0.0,CASHWD,Cash
09-01-2018,POS  BHARAT PETROLEUM   PUNE,1000.0,0.0,SWIPE,Fuel
09-03-2018,UPI  PA,5000.0,0.0,UPI,Unknown
09-03-2018,BRN PYMT CARD,25502.0,0.0,CC,CC
09-03-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,5000.0,NEFT,Investment
09-03-2018,ECOM PUR  IRCTC APIN  New Delhi,480.0,0.0,ONLINE,Tickets
09-05-2018,MERCH REFUND DT   BHARAT PETROLEUM CORPO,0.0,7.5,OTH,Credit
09-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,5000.0,0.0,NETBANK,Transfer
09-07-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE,Fuel
09-10-2018,INB  NEFT  AXIR  Ashok Chopra  REnt  elec,20190.0,0.0,NETBANK,Self
09-11-2018,POS  CLASSIC ROCK  PUNE,892.0,0.0,SWIPE,Food
09-11-2018,POS  RAHIM SERVICE STA  PUNE,1000.0,0.0,SWIPE,Fuel
09-12-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,20000.0,NEFT,Investment
17-09-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH,Credit
17-09-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE,Fuel
19-09-2018,POS  CONRAD PUNE  PUNE,2911.66,0.0,SWIPE,Hotel
20-09-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
20-09-2018,ECOM PUR  TATADOCOMO  MUMBAI,1255.0,0.0,ONLINE,Bills
21-09-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
14-08-2018,MERCH REFUND DT   KEDARI SERVICE STATION,0.0,7.5,OTH,Credit
14-08-2018,ECOM PUR  Amazon Seller  Bangalore,2820.0,0.0,ONLINE,Online
20-08-2018,ECOM PUR  pepperfry Pay  Gurugram,5716.0,0.0,ONLINE,Online
23-08-2018,BRN CLG CHQ PAID TO SXCSXSX,590.0,0.0,CC,Cheque
24-08-2018,ECOM PUR  Amazon Seller  Bangalore,109.0,0.0,ONLINE,Online
25-08-2018,ECOM PUR  Amazon Pay,261.0,0.0,ONLINE,Online
25-08-2018,INB  IFT  NAVIN SINGH  TPARTY TRANSFER,0.0,100000.0,NETBANK,Transfer
27-08-2018,ECOM PUR  Paytm Payment  Noida,3000.0,0.0,PAYTM,Unknown
29-08-2018,POS  ONGO CHUNG FA CHI  Pune,966.0,0.0,SWIPE,Food
30-08-2018,ECOM PUR  BHARTI AIRTEL,356.0,0.0,ONLINE,Bills
30-08-2018,ECOM PUR  IRCTC APIN  New Delhi,1735.0,0.0,ONLINE,Tickets
30-08-2018,POS  WINE KING  PUNE,745.0,0.0,SWIPE,Wines
31-08-2018,ATM CASH  WANWADI PUNE  PUNE,1500.0,0.0,CASHWD,Cash
09-01-2018,POS  BHARAT PETROLEUM   PUNE,1000.0,0.0,SWIPE,Fuel
09-03-2018,UPI  PA,5000.0,0.0,UPI,Unknown
09-03-2018,BRN PYMT CARD,25502.0,0.0,CC,CC
09-03-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,5000.0,NEFT,Investment
09-03-2018,ECOM PUR  IRCTC APIN  New Delhi,480.0,0.0,ONLINE,Tickets
09-05-2018,MERCH REFUND DT   BHARAT PETROLEUM CORPO,0.0,7.5,OTH,Credit
09-05-2018,INB  IFT  Sheet  TPARTY TRANSFER,5000.0,0.0,NETBANK,Transfer
09-07-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE,Fuel
09-10-2018,INB  NEFT  AXIR  Ashok Chopra  REnt  elec,20190.0,0.0,NETBANK,Self
09-11-2018,POS  CLASSIC ROCK  PUNE,892.0,0.0,SWIPE,Food
09-11-2018,POS  RAHIM SERVICE STA  PUNE,1000.0,0.0,SWIPE,Fuel
09-12-2018,NEFT  IDIBH  WOODSTOCK HELICOPTERS P LTD,0.0,20000.0,NEFT,Investment
17-09-2018,MERCH REFUND DT   HPCL  % CASHLESS IN,0.0,7.5,OTH,Credit
17-09-2018,POS  Sai Petro Hub  PUNE,1000.0,0.0,SWIPE,Fuel
19-09-2018,POS  CONRAD PUNE  PUNE,2911.66,0.0,SWIPE,Hotel
20-09-2018,POS  KEDARI SERVICE  PUNE,500.0,0.0,SWIPE,Fuel
20-09-2018,ECOM PUR  TATADOCOMO  MUMBAI,1255.0,0.0,ONLINE,Bills
21-09-2018,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE,Fuel
04-02-2020,BRN PYMT CARD,8463.82,0.0,CC,CC
04-03-2020,Ban  Drinks,3500.0,0.0,GPAY,Wines
04-04-2020,Mah  Meds,962.0,0.0,GPAY,Medical
04-09-2020,Ban  Chicken,130.0,0.0,GPAY,Rations
04-09-2020,Bank  Grocery,392.0,0.0,GPAY,Rations
04-09-2020,PUR  SWIGGY  BENGALURU,579.0,0.0,CARDCVV,Food
04-10-2020,Foodkra,815.0,0.0,OTH,Food
04-10-2020,*NODEC,801.6,0.0,OTH,Others
04-11-2020,Mah  Milk cu,334.0,0.0,GPAY,Rations
04-11-2020,Ban  Signatu,1000.0,0.0,GPAY,Wines
14-04-2020,VISA MERCH Refund   APR   SWIGGY,0.0,579.0,SWIPE,Food
15-04-2020,PVT LTD,249.0,0.0,OTH,Others
16-04-2020,Ba  UPI,0.0,250.0,UPI,Unknown
16-04-2020,Ban  UPI,1150.0,0.0,GPAY,Unknown
16-04-2020,Bank  Rewarde,0.0,12.0,GPAY,Credit
16-04-2020,Bank  Rewarde,0.0,5.0,GPAY,Credit
16-04-2020,Bank  Rewarde,0.0,10.0,GPAY,Credit
16-04-2020,Bank  Rewarde,0.0,6.0,GPAY,Credit
19-04-2020,Choprarent,22130.0,0.0,OTH,Rentals
23-04-2020,Ban  Chicken,440.0,0.0,GPAY,Rations
27-04-2020,Ban  Milk pr,561.0,0.0,GPAY,Rations
28-04-2020,POS  DMART NIBM  PUNE,8789.79,0.0,SWIPE,Rations
29-04-2020,ECOM PUR  Vodafone Idea,1176.46,0.0,ONLINE,Bills
29-04-2020,ECOM PUR  www airtel in  Mumbai,1177.19,0.0,ONLINE,Bills
29-04-2020,CDMA(BILLDESK)  NA,1297.0,0.0,OTH,Bills
05-01-2020,Ban  Icecrea,620.0,0.0,GPAY,Unknown
05-01-2020,UPI  PA    TASNEEM A  ICICI Ban  BP,2000.0,0.0,UPI,People
05-02-2020,POS  SATYAM MEDIZONE  PUNE,837.0,0.0,SWIPE,Medical
05-02-2020,POS  CURE WELL DRUG ST  PUNE,1479.0,0.0,SWIPE,Medical
05-02-2020,UPI  PA    SHITAL SU  DBS Bank   Wines m,3590.0,0.0,UPI,Wines
05-04-2020,BRN PYMT CARD,928.0,0.0,CC,CC
05-04-2020,UPI  PA    SHITAL SU  DBS Bank   Sheets,2800.0,0.0,UPI,People
05-04-2020,UPI  PM    BharatPe   Yes Bank   Verifie,130.0,0.0,UPI,People
05-05-2020,UPI  PA    SUPRIYA S  HDFC BANK  Expense,5000.0,0.0,UPI,People
05-10-2020,UPI  PA    PRASHANT   Kotak Mah  Chicken,560.0,0.0,UPI,Rations
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,10.0,GPAY,Credit
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,7.0,GPAY,Credit
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,13.0,GPAY,Credit
05-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY,Credit
05-11-2020,ECOM PUR  PAYPAL *NODEC,792.04,0.0,ONLINE,Online
15-05-2020,UPI  PA    TASNEEM A  ICICI Ban  Whiskey,3000.0,0.0,UPI,Wines
16-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  House,100.0,0.0,UPI,People
16-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  T,0.0,30.0,UPI,People
17-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  Housie,100.0,0.0,UPI,People
17-05-2020,UPI  PA    SHAKUNTAL  HDFC BANK  UPI,0.0,15.0,UPI,People
17-05-2020,UPI  PM    BharatPe   Yes Bank   Verifie,648.0,0.0,UPI,People
18-05-2020,NEFT  CITIN  PAYPAL PAYMENTS PL OPGSP CO,0.0,8.77,NEFT,Online
